x_m,y_m,elevation_m,x_ft,y_ft,elevation_ft,acquisition_date_start,acquisition_date_end,acquisition_date_mid,decimal_year,survey_title,inport_id,source_file
194005.2832,554752.6543,1.7143,636499.0,1820051.0,5.6243,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
194007.112,554752.6543,1.5777,636505.0,1820051.0,5.1762,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
194008.9408,554752.6543,1.427,636511.0,1820051.0,4.6817,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
193974.1935,554750.8255,4.302,636397.0,1820045.0,14.1141,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
193976.0224,554750.8255,4.2785,636403.0,1820045.0,14.037,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
193977.8512,554750.8255,4.2071,636409.0,1820045.0,13.8028,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
193979.68,554750.8255,4.1684,636415.0,1820045.0,13.6758,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
193981.5088,554750.8255,4.1345,636421.0,1820045.0,13.5647,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
193983.3376,554750.8255,4.054,636427.0,1820045.0,13.3004,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
193985.1664,554750.8255,3.665,636433.0,1820045.0,12.0243,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1317015tR0_C0_clipped.tif
